,A.RTL1,A.RTL2,A.RTL3,A.RTL4,A.FLIP1,A.FLIP2,A.FLIP3,A.FLIPGeneral,A.ALTHOLD1,A.ALTHOLD2,A.CIRCLE1,A.CIRCLE2,A.CIRCLE3,A.CIRCLE4,A.CIRCLE5,A.CIRCLE6,A.CIRCLE7,A.LAND1,A.LAND2,A.AUTO1,A.BRAKE1,A.DRIFT1,A.LOITER1,A.GUIDED1,A.SPORT1,A.RC.FS1,A.RC.FS2,A.CHUTE1,A.GPS.FS1,A.GPS.FS2
1657,"('OSD2_GPSLAT_X', 0.0)","('EK2_ACC_P_NSE', 0.0)","('EK3_YAW_I_GATE', 0.0)","('OSD1_GPSLAT_X', 0.0)","('OSD1_LINK_Q_Y', 0.0)","('OSD2_CURRENT_X', 0.0)","('OSD2_ASPEED_Y', 0.0)","('OSD2_BAT_VOLT_Y', 0.0)","('OSD2_ESCRPM_Y', 0.0)","('OSD2_HEADING_EN', 0.0)","('OSD2_FLTIME_X', 0.0)","('OSD2_FLTIME_Y', 0.0)","('OSD2_GPSLAT_X', 0.0)","('OSD2_GPSLAT_X', 0.0)","('OSD2_TEMP_EN', 0.0)","('OSD2_TEMP_EN', 0.0)","('OSD2_FLTMODE_EN', 0.0)","('OSD_CELL_COUNT', 0.0)","('OSD_CELL_COUNT', 0.0)","('OSD2_XTRACK_EN', 0.0)","('OSD2_GSPEED_X', 0.0)","('OSD1_RESTVOLT_X', 0.0)","('OSD2_ESCRPM_Y', 0.0)","('OSD2_HORIZON_EN', 0.0)","('OSD1_ESCRPM_Y', 0.0)","('OSD1_PITCH_Y', 0.0)","('MOT_SPIN_MIN', 0.0)","('OSD1_HOME_X', 0.0)","('OSD1_CALLSIGN_X', 0.0)","('OSD1_BTEMP_Y', 0.0)"
1658,"('OSD2_GPSLAT_Y', 0.0)","('EK2_GBIAS_P_NSE', 0.0)","('EK3_TAU_OUTPUT', 0.0)","('OSD1_GPSLAT_Y', 0.0)","('OSD2_ENABLE', 0.0)","('OSD2_CURRENT_Y', 0.0)","('OSD2_VSPEED_EN', 0.0)","('OSD2_RSSI_EN', 0.0)","('OSD2_ESCAMPS_EN', 0.0)","('OSD2_HEADING_X', 0.0)","('OSD2_FLTIME_Y', 0.0)","('OSD2_CLIMBEFF_EN', 0.0)","('OSD2_GPSLAT_Y', 0.0)","('OSD2_GPSLAT_Y', 0.0)","('OSD2_TEMP_X', 0.0)","('OSD2_TEMP_X', 0.0)","('OSD2_FLTMODE_X', 0.0)","('OSD_W_RESTVOLT', 0.0)","('OSD_W_RESTVOLT', 0.0)","('OSD2_XTRACK_X', 0.0)","('OSD2_GSPEED_Y', 0.0)","('OSD1_RESTVOLT_Y', 0.0)","('OSD2_ESCAMPS_EN', 0.0)","('OSD2_HORIZON_X', 0.0)","('OSD1_ESCAMPS_EN', 0.0)","('OSD1_TEMP_EN', 0.0)","('MOT_SPIN_ARM', 0.0)","('OSD1_HOME_Y', 0.0)","('OSD1_CALLSIGN_Y', 0.0)","('OSD1_ATEMP_X', 0.0)"
1659,"('OSD2_GPSLONG_EN', 0.0)","('EK2_GSCL_P_NSE', 0.0)","('EK3_MAGE_P_NSE', 0.0)","('OSD1_GPSLONG_EN', 0.0)","('OSD2_CHAN_MIN', 0.0)","('OSD2_BATUSED_EN', 0.0)","('OSD2_VSPEED_X', 0.0)","('OSD2_RSSI_X', 0.0)","('OSD2_ESCAMPS_X', 0.0)","('OSD2_HEADING_Y', 0.0)","('OSD2_CLIMBEFF_EN', 0.0)","('OSD2_CLIMBEFF_X', 0.0)","('OSD2_GPSLONG_EN', 0.0)","('OSD2_GPSLONG_EN', 0.0)","('OSD2_TEMP_Y', 0.0)","('OSD2_TEMP_Y', 0.0)","('OSD2_FLTMODE_Y', 0.0)","('OSD1_ENABLE', 0.0)","('OSD1_ENABLE', 0.0)","('OSD2_XTRACK_Y', 0.0)","('OSD2_HORIZON_EN', 0.0)","('OSD1_FENCE_EN', 0.0)","('OSD2_ESCAMPS_X', 0.0)","('OSD2_HORIZON_Y', 0.0)","('OSD1_ESCAMPS_X', 0.0)","('OSD1_TEMP_X', 0.0)","('MOT_THST_HOVER', 0.0)","('OSD1_HEADING_EN', 0.0)","('OSD1_CURRENT2_EN', 0.0)","('OSD1_ATEMP_Y', 0.0)"
1660,"('OSD2_GPSLONG_X', 0.0)","('EK2_ABIAS_P_NSE', 0.0)","('EK3_MAGB_P_NSE', 0.0)","('OSD1_GPSLONG_X', 0.0)","('OSD2_CHAN_MAX', 0.0)","('OSD2_BATUSED_X', 0.0)","('OSD2_VSPEED_Y', 0.0)","('OSD2_RSSI_Y', 0.0)","('OSD2_ESCAMPS_Y', 0.0)","('OSD2_THROTTLE_X', 0.0)","('OSD2_CLIMBEFF_X', 0.0)","('OSD2_CLIMBEFF_Y', 0.0)","('OSD2_GPSLONG_X', 0.0)","('OSD2_GPSLONG_X', 0.0)","('OSD2_HDOP_EN', 0.0)","('OSD2_HDOP_EN', 0.0)","('OSD2_MESSAGE_EN', 0.0)","('OSD1_CHAN_MIN', 0.0)","('OSD1_CHAN_MIN', 0.0)","('OSD2_DIST_EN', 0.0)","('OSD2_HORIZON_X', 0.0)","('OSD1_FENCE_X', 0.0)","('OSD2_ESCAMPS_Y', 0.0)","('OSD2_HOME_EN', 0.0)","('OSD1_ESCAMPS_Y', 0.0)","('OSD1_TEMP_Y', 0.0)","('MOT_SAFE_DISARM', 0.0)","('OSD1_HEADING_X', 0.0)","('OSD1_CURRENT2_X', 0.0)","('OSD1_BAT2_VLT_EN', 0.0)"
1661,"('OSD2_GPSLONG_Y', 0.0)","('EK2_WIND_P_NSE', 0.0)","('EK3_TERR_GRAD', 0.0)","('OSD1_GPSLONG_Y', 0.0)","('OSD2_ALTITUDE_X', 0.0)","('OSD2_BATUSED_Y', 0.0)","('OSD2_ESCTEMP_EN', 0.0)","('OSD2_CURRENT_EN', 0.0)","('OSD2_GPSLAT_EN', 0.0)","('OSD2_THROTTLE_Y', 0.0)","('OSD2_CLIMBEFF_Y', 0.0)","('OSD2_EFF_EN', 0.0)","('OSD2_GPSLONG_Y', 0.0)","('OSD2_GPSLONG_Y', 0.0)","('OSD2_HDOP_X', 0.0)","('OSD2_HDOP_X', 0.0)","('OSD2_MESSAGE_X', 0.0)","('OSD1_CHAN_MAX', 0.0)","('OSD1_CHAN_MAX', 0.0)","('OSD2_DIST_X', 0.0)","('OSD2_HORIZON_Y', 0.0)","('OSD1_FENCE_Y', 0.0)","('OSD2_GPSLAT_EN', 0.0)","('OSD2_HOME_X', 0.0)","('OSD1_GPSLAT_EN', 0.0)","('OSD1_HDOP_EN', 0.0)","('MOT_YAW_SV_ANGLE', 0.0)","('OSD1_HEADING_Y', 0.0)","('OSD1_CURRENT2_Y', 0.0)","('OSD1_BAT2_VLT_X', 0.0)"
1662,"('OSD2_ROLL_EN', 0.0)","('EK2_GPS_CHECK', 0.0)","('EK3_BCN_M_NSE', 0.0)","('OSD1_ROLL_X', 0.0)","('OSD2_ALTITUDE_Y', 0.0)","('OSD2_SATS_EN', 0.0)","('OSD2_ESCTEMP_X', 0.0)","('OSD2_CURRENT_X', 0.0)","('OSD2_GPSLAT_X', 0.0)","('OSD2_COMPASS_EN', 0.0)","('OSD2_EFF_EN', 0.0)","('OSD2_EFF_X', 0.0)","('OSD2_ROLL_X', 0.0)","('OSD2_ROLL_X', 0.0)","('OSD2_HDOP_Y', 0.0)","('OSD2_HDOP_Y', 0.0)","('OSD2_MESSAGE_Y', 0.0)","('OSD1_ALTITUDE_EN', 0.0)","('OSD1_ALTITUDE_EN', 0.0)","('OSD2_DIST_Y', 0.0)","('OSD2_HOME_EN', 0.0)","('OSD1_RNGF_EN', 0.0)","('OSD2_GPSLAT_X', 0.0)","('OSD2_HOME_Y', 0.0)","('OSD1_GPSLAT_X', 0.0)","('OSD1_HDOP_X', 0.0)","('MOT_SPOOL_TIME', 0.0)","('OSD1_THROTTLE_EN', 0.0)","('OSD1_VTX_PWR_EN', 0.0)","('OSD1_BAT2_VLT_Y', 0.0)"
1663,"('OSD2_ROLL_X', 0.0)","('EK2_IMU_MASK', 0.0)","('EK3_BCN_I_GTE', 0.0)","('OSD1_ROLL_Y', 0.0)","('OSD2_BAT_VOLT_EN', 0.0)","('OSD2_SATS_X', 0.0)","('OSD2_ESCTEMP_Y', 0.0)","('OSD2_CURRENT_Y', 0.0)","('OSD2_GPSLAT_Y', 0.0)","('OSD2_COMPASS_X', 0.0)","('OSD2_EFF_X', 0.0)","('OSD2_EFF_Y', 0.0)","('OSD2_ROLL_Y', 0.0)","('OSD2_ROLL_Y', 0.0)","('OSD2_WAYPOINT_EN', 0.0)","('OSD2_WAYPOINT_EN', 0.0)","('OSD2_GSPEED_EN', 0.0)","('OSD1_ALTITUDE_X', 0.0)","('OSD1_ALTITUDE_X', 0.0)","('OSD2_STATS_EN', 0.0)","('OSD2_HOME_X', 0.0)","('OSD1_RNGF_X', 0.0)","('OSD2_GPSLAT_Y', 0.0)","('OSD2_HEADING_X', 0.0)","('OSD1_GPSLAT_Y', 0.0)","('OSD1_HDOP_Y', 0.0)","('MOT_BAT_IDX', 0.0)","('OSD1_THROTTLE_X', 0.0)","('OSD1_VTX_PWR_X', 0.0)","('OSD1_BAT2USED_X', 0.0)"
1664,"('OSD2_ROLL_Y', 0.0)","('EK2_YAW_M_NSE', 0.0)","('EK3_BCN_DELAY', 0.0)","('OSD1_PITCH_EN', 0.0)","('OSD2_BAT_VOLT_X', 0.0)","('OSD2_SATS_Y', 0.0)","('OSD2_ESCRPM_EN', 0.0)","('OSD2_BATUSED_EN', 0.0)","('OSD2_GPSLONG_EN', 0.0)","('OSD2_COMPASS_Y', 0.0)","('OSD2_EFF_Y', 0.0)","('OSD2_BTEMP_EN', 0.0)","('OSD2_PITCH_EN', 0.0)","('OSD2_PITCH_EN', 0.0)","('OSD2_WAYPOINT_X', 0.0)","('OSD2_WAYPOINT_X', 0.0)","('OSD2_GSPEED_X', 0.0)","('OSD1_ALTITUDE_Y', 0.0)","('OSD1_ALTITUDE_Y', 0.0)","('OSD2_STATS_X', 0.0)","('OSD2_HOME_Y', 0.0)","('OSD1_RNGF_Y', 0.0)","('OSD2_GPSLONG_EN', 0.0)","('OSD2_HEADING_Y', 0.0)","('OSD1_GPSLONG_EN', 0.0)","('OSD1_WAYPOINT_EN', 0.0)","('MOT_SLEW_UP_TIME', 0.0)","('OSD1_THROTTLE_Y', 0.0)","('OSD1_VTX_PWR_Y', 0.0)","('OSD1_BAT2USED_Y', 0.0)"
1665,"('OSD2_PITCH_EN', 0.0)","('EK2_YAW_I_GATE', 0.0)","('EK3_ACC_BIAS_LIM', 0.0)","('OSD1_PITCH_X', 0.0)","('OSD2_BAT_VOLT_Y', 0.0)","('OSD2_FLTMODE_X', 0.0)","('OSD2_ESCRPM_X', 0.0)","('OSD2_BATUSED_X', 0.0)","('OSD2_GPSLONG_X', 0.0)","('OSD2_WIND_EN', 0.0)","('OSD2_BTEMP_EN', 0.0)","('OSD2_BTEMP_X', 0.0)","('OSD2_PITCH_X', 0.0)","('OSD2_PITCH_X', 0.0)","('OSD2_WAYPOINT_Y', 0.0)","('OSD2_WAYPOINT_Y', 0.0)","('OSD2_GSPEED_Y', 0.0)","('OSD1_BAT_VOLT_EN', 0.0)","('OSD1_BAT_VOLT_EN', 0.0)","('OSD2_STATS_Y', 0.0)","('OSD2_HEADING_EN', 0.0)","('OSD1_LINK_Q_EN', 0.0)","('OSD2_GPSLONG_X', 0.0)","('OSD2_THROTTLE_EN', 0.0)","('OSD1_GPSLONG_X', 0.0)","('OSD1_WAYPOINT_X', 0.0)","('MOT_SLEW_DN_TIME', 0.0)","('OSD1_COMPASS_EN', 0.0)","('OSD1_TER_HGT_EN', 0.0)","('OSD1_ASPD2_X', 0.0)"
1666,"('OSD2_PITCH_X', 0.0)","('EK2_TAU_OUTPUT', 0.0)","('EK3_VIS_VERR_MIN', 0.0)","('OSD1_PITCH_Y', 0.0)","('OSD2_RSSI_EN', 0.0)","('OSD2_FLTMODE_Y', 0.0)","('OSD2_ESCRPM_Y', 0.0)","('OSD2_BATUSED_Y', 0.0)","('OSD2_GPSLONG_Y', 0.0)","('OSD2_WIND_X', 0.0)","('OSD2_BTEMP_X', 0.0)","('OSD2_BTEMP_Y', 0.0)","('OSD2_PITCH_Y', 0.0)","('OSD2_PITCH_Y', 0.0)","('OSD2_XTRACK_EN', 0.0)","('OSD2_XTRACK_EN', 0.0)","('OSD2_HORIZON_EN', 0.0)","('OSD1_BAT_VOLT_X', 0.0)","('OSD1_BAT_VOLT_X', 0.0)","('OSD2_FLTIME_EN', 0.0)","('OSD2_HEADING_X', 0.0)","('OSD1_LINK_Q_X', 0.0)","('OSD2_GPSLONG_Y', 0.0)","('OSD2_THROTTLE_X', 0.0)","('OSD1_GPSLONG_Y', 0.0)","('OSD1_WAYPOINT_Y', 0.0)","('MOT_SAFE_TIME', 0.0)","('OSD1_COMPASS_X', 0.0)","('OSD1_TER_HGT_X', 0.0)","('OSD1_ASPD2_Y', 0.0)"
1667,"('OSD2_PITCH_Y', 0.0)","('EK2_MAGE_P_NSE', 0.0)","('EK3_VIS_VERR_MAX', 0.0)","('OSD1_TEMP_EN', 0.0)","('OSD2_RSSI_X', 0.0)","('OSD2_MESSAGE_EN', 0.0)","('OSD2_ESCAMPS_EN', 0.0)","('OSD2_SATS_EN', 0.0)","('OSD2_ROLL_EN', 0.0)","('OSD2_WIND_Y', 0.0)","('OSD2_BTEMP_Y', 0.0)","('OSD2_ATEMP_EN', 0.0)","('OSD2_TEMP_EN', 0.0)","('OSD2_TEMP_EN', 0.0)","('OSD2_XTRACK_X', 0.0)","('OSD2_XTRACK_X', 0.0)","('OSD2_HORIZON_X', 0.0)","('OSD1_BAT_VOLT_Y', 0.0)","('OSD1_BAT_VOLT_Y', 0.0)","('OSD2_FLTIME_X', 0.0)","('OSD2_HEADING_Y', 0.0)","('OSD1_LINK_Q_Y', 0.0)","('OSD2_ROLL_EN', 0.0)","('OSD2_THROTTLE_Y', 0.0)","('OSD1_ROLL_EN', 0.0)","('OSD1_XTRACK_EN', 0.0)","('MSP_OSD_NCELLS', 0.0)","('OSD1_COMPASS_Y', 0.0)","('OSD1_TER_HGT_Y', 0.0)","('OSD1_ASPD1_X', 0.0)"
1668,"('OSD2_TEMP_EN', 0.0)","('EK2_MAGB_P_NSE', 0.0)","('EK3_WENC_VERR', 0.0)","('OSD1_TEMP_X', 0.0)","('OSD2_RSSI_Y', 0.0)","('OSD2_MESSAGE_X', 0.0)","('OSD2_ESCAMPS_X', 0.0)","('OSD2_SATS_X', 0.0)","('OSD2_ROLL_X', 0.0)","('OSD2_ASPEED_EN', 0.0)","('OSD2_ATEMP_EN', 0.0)","('OSD2_ATEMP_X', 0.0)","('OSD2_TEMP_X', 0.0)","('OSD2_TEMP_X', 0.0)","('OSD2_XTRACK_Y', 0.0)","('OSD2_XTRACK_Y', 0.0)","('OSD2_HORIZON_Y', 0.0)","('OSD1_RSSI_EN', 0.0)","('OSD1_RSSI_EN', 0.0)","('OSD2_FLTIME_Y', 0.0)","('OSD2_THROTTLE_EN', 0.0)","('OSD2_ENABLE', 0.0)","('OSD2_ROLL_X', 0.0)","('OSD2_COMPASS_EN', 0.0)","('OSD1_ROLL_X', 0.0)","('OSD1_XTRACK_X', 0.0)","('MSP_OPTIONS', 0.0)","('OSD1_WIND_EN', 0.0)","('OSD1_AVGCELLV_X', 0.0)","('OSD1_ASPD1_Y', 0.0)"
1669,"('OSD2_TEMP_X', 0.0)","('EK2_BCN_M_NSE', 0.0)","('EK3_FLOW_USE', 0.0)","('OSD1_TEMP_Y', 0.0)","('OSD2_CURRENT_X', 0.0)","('OSD2_MESSAGE_Y', 0.0)","('OSD2_ESCAMPS_Y', 0.0)","('OSD2_SATS_Y', 0.0)","('OSD2_ROLL_Y', 0.0)","('OSD2_ASPEED_X', 0.0)","('OSD2_ATEMP_X', 0.0)","('OSD2_ATEMP_Y', 0.0)","('OSD2_TEMP_Y', 0.0)","('OSD2_TEMP_Y', 0.0)","('OSD2_DIST_EN', 0.0)","('OSD2_DIST_EN', 0.0)","('OSD2_HOME_EN', 0.0)","('OSD1_RSSI_X', 0.0)","('OSD1_RSSI_X', 0.0)","('OSD2_CLIMBEFF_EN', 0.0)","('OSD2_THROTTLE_X', 0.0)","('OSD2_CHAN_MIN', 0.0)","('OSD2_ROLL_Y', 0.0)","('OSD2_COMPASS_X', 0.0)","('OSD1_ROLL_Y', 0.0)","('OSD1_XTRACK_Y', 0.0)","('NTF_LED_BRIGHT', 0.0)","('OSD1_WIND_X', 0.0)","('OSD1_AVGCELLV_Y', 0.0)","('OSD1_CLK_EN', 0.0)"
1670,"('OSD2_TEMP_Y', 0.0)","('EK2_BCN_I_GTE', 0.0)","('EK3_HRT_FILT', 0.0)","('OSD1_HDOP_EN', 0.0)","('OSD2_CURRENT_Y', 0.0)","('OSD2_GSPEED_EN', 0.0)","('OSD2_GPSLAT_EN', 0.0)","('OSD2_FLTMODE_X', 0.0)","('OSD2_PITCH_EN', 0.0)","('OSD2_ASPEED_Y', 0.0)","('OSD2_ATEMP_Y', 0.0)","('OSD2_BAT2_VLT_EN', 0.0)","('OSD2_HDOP_EN', 0.0)","('OSD2_HDOP_EN', 0.0)","('OSD2_DIST_X', 0.0)","('OSD2_DIST_X', 0.0)","('OSD2_HOME_X', 0.0)","('OSD1_RSSI_Y', 0.0)","('OSD1_RSSI_Y', 0.0)","('OSD2_CLIMBEFF_X', 0.0)","('OSD2_THROTTLE_Y', 0.0)","('OSD2_CHAN_MAX', 0.0)","('OSD2_PITCH_EN', 0.0)","('OSD2_COMPASS_Y', 0.0)","('OSD1_PITCH_EN', 0.0)","('OSD1_DIST_EN', 0.0)","('NTF_BUZZ_TYPES', 0.0)","('OSD1_WIND_Y', 0.0)","('OSD1_RESTVOLT_EN', 0.0)","('OSD1_CLK_X', 0.0)"
1671,"('OSD2_HDOP_EN', 0.0)","('EK2_BCN_DELAY', 0.0)","('EK3_MAG_EF_LIM', 0.0)","('OSD1_HDOP_X', 0.0)","('OSD2_BATUSED_EN', 0.0)","('OSD2_GSPEED_X', 0.0)","('OSD2_GPSLAT_X', 0.0)","('OSD2_FLTMODE_Y', 0.0)","('OSD2_PITCH_X', 0.0)","('OSD2_VSPEED_EN', 0.0)","('OSD2_BAT2_VLT_EN', 0.0)","('OSD2_BAT2_VLT_X', 0.0)","('OSD2_HDOP_X', 0.0)","('OSD2_HDOP_X', 0.0)","('OSD2_DIST_Y', 0.0)","('OSD2_DIST_Y', 0.0)","('OSD2_HOME_Y', 0.0)","('OSD1_CURRENT_EN', 0.0)","('OSD1_CURRENT_EN', 0.0)","('OSD2_CLIMBEFF_Y', 0.0)","('OSD2_COMPASS_EN', 0.0)","('OSD2_ALTITUDE_EN', 0.0)","('OSD2_PITCH_X', 0.0)","('OSD2_WIND_EN', 0.0)","('OSD1_PITCH_X', 0.0)","('OSD1_DIST_X', 0.0)","('NTF_LED_OVERRIDE', 0.0)","('OSD1_ASPEED_EN', 0.0)","('OSD1_RESTVOLT_X', 0.0)","('OSD1_CLK_Y', 0.0)"
1672,"('OSD2_HDOP_X', 0.0)","('EK2_FLOW_USE', 0.0)","('EK3_GSF_RUN_MASK', 0.0)","('OSD1_HDOP_Y', 0.0)","('OSD2_BATUSED_X', 0.0)","('OSD2_GSPEED_Y', 0.0)","('OSD2_GPSLAT_Y', 0.0)","('OSD2_MESSAGE_EN', 0.0)","('OSD2_PITCH_Y', 0.0)","('OSD2_VSPEED_X', 0.0)","('OSD2_BAT2_VLT_X', 0.0)","('OSD2_BAT2_VLT_Y', 0.0)","('OSD2_HDOP_Y', 0.0)","('OSD2_HDOP_Y', 0.0)","('OSD2_STATS_EN', 0.0)","('OSD2_STATS_EN', 0.0)","('OSD2_HEADING_EN', 0.0)","('OSD1_CURRENT_X', 0.0)","('OSD1_CURRENT_X', 0.0)","('OSD2_EFF_EN', 0.0)","('OSD2_COMPASS_X', 0.0)","('OSD2_ALTITUDE_X', 0.0)","('OSD2_PITCH_Y', 0.0)","('OSD2_WIND_X', 0.0)","('OSD1_PITCH_Y', 0.0)","('OSD1_DIST_Y', 0.0)","('NTF_DISPLAY_TYPE', 0.0)","('OSD1_ASPEED_X', 0.0)","('OSD1_RESTVOLT_Y', 0.0)","('OSD1_SIDEBARS_EN', 0.0)"
1673,"('OSD2_HDOP_Y', 0.0)","('EK2_MAG_EF_LIM', 0.0)","('EK3_GSF_USE_MASK', 0.0)","('OSD1_WAYPOINT_EN', 0.0)","('OSD2_BATUSED_Y', 0.0)","('OSD2_HORIZON_EN', 0.0)","('OSD2_GPSLONG_EN', 0.0)","('OSD2_MESSAGE_X', 0.0)","('OSD2_TEMP_X', 0.0)","('OSD2_VSPEED_Y', 0.0)","('OSD2_BAT2_VLT_Y', 0.0)","('OSD2_BAT2USED_EN', 0.0)","('OSD2_WAYPOINT_EN', 0.0)","('OSD2_WAYPOINT_EN', 0.0)","('OSD2_STATS_X', 0.0)","('OSD2_STATS_X', 0.0)","('OSD2_HEADING_X', 0.0)","('OSD1_CURRENT_Y', 0.0)","('OSD1_CURRENT_Y', 0.0)","('OSD2_EFF_X', 0.0)","('OSD2_COMPASS_Y', 0.0)","('OSD2_ALTITUDE_Y', 0.0)","('OSD2_TEMP_EN', 0.0)","('OSD2_WIND_Y', 0.0)","('OSD1_TEMP_EN', 0.0)","('OSD1_STATS_EN', 0.0)","('NTF_OREO_THEME', 0.0)","('OSD1_ASPEED_Y', 0.0)","('OSD1_FENCE_EN', 0.0)","('OSD1_SIDEBARS_X', 0.0)"
1674,"('OSD2_WAYPOINT_EN', 0.0)","('EK2_HRT_FILT', 0.0)","('EK3_GSF_RST_MAX', 0.0)","('OSD1_WAYPOINT_X', 0.0)","('OSD2_SATS_EN', 0.0)","('OSD2_HORIZON_X', 0.0)","('OSD2_GPSLONG_X', 0.0)","('OSD2_MESSAGE_Y', 0.0)","('OSD2_TEMP_Y', 0.0)","('OSD2_ESCTEMP_EN', 0.0)","('OSD2_BAT2USED_EN', 0.0)","('OSD2_BAT2USED_X', 0.0)","('OSD2_WAYPOINT_X', 0.0)","('OSD2_WAYPOINT_X', 0.0)","('OSD2_STATS_Y', 0.0)","('OSD2_STATS_Y', 0.0)","('OSD2_HEADING_Y', 0.0)","('OSD1_BATUSED_EN', 0.0)","('OSD1_BATUSED_EN', 0.0)","('OSD2_EFF_Y', 0.0)","('OSD2_WIND_EN', 0.0)","('OSD2_BAT_VOLT_EN', 0.0)","('OSD2_TEMP_X', 0.0)","('OSD2_ASPEED_EN', 0.0)","('OSD1_TEMP_X', 0.0)","('OSD1_STATS_X', 0.0)","('NTF_BUZZ_PIN', 0.0)","('OSD1_VSPEED_EN', 0.0)","('OSD1_FENCE_X', 0.0)","('OSD1_SIDEBARS_Y', 0.0)"
1675,"('OSD2_WAYPOINT_X', 0.0)","('EK2_GSF_RUN_MASK', 0.0)","('EK3_ERR_THRESH', 0.0)","('OSD1_WAYPOINT_Y', 0.0)","('OSD2_SATS_X', 0.0)","('OSD2_HORIZON_Y', 0.0)","('OSD2_GPSLONG_Y', 0.0)","('OSD2_GSPEED_EN', 0.0)","('OSD2_HDOP_EN', 0.0)","('OSD2_ESCTEMP_X', 0.0)","('OSD2_BAT2USED_X', 0.0)","('OSD2_BAT2USED_Y', 0.0)","('OSD2_WAYPOINT_Y', 0.0)","('OSD2_WAYPOINT_Y', 0.0)","('OSD2_FLTIME_EN', 0.0)","('OSD2_FLTIME_EN', 0.0)","('OSD2_THROTTLE_X', 0.0)","('OSD1_BATUSED_X', 0.0)","('OSD1_BATUSED_X', 0.0)","('OSD2_BTEMP_EN', 0.0)","('OSD2_WIND_X', 0.0)","('OSD2_BAT_VOLT_X', 0.0)","('OSD2_TEMP_Y', 0.0)","('OSD2_ASPEED_X', 0.0)","('OSD1_TEMP_Y', 0.0)","('OSD1_STATS_Y', 0.0)","('NTF_LED_TYPES', 0.0)","('OSD1_VSPEED_X', 0.0)","('OSD1_FENCE_Y', 0.0)","('OSD1_CRSSHAIR_EN', 0.0)"
1676,"('OSD2_WAYPOINT_Y', 0.0)","('EK2_GSF_RST_MAX', 0.0)","('EK3_AFFINITY', 0.0)","('OSD1_XTRACK_EN', 0.0)","('OSD2_SATS_Y', 0.0)","('OSD2_HOME_EN', 0.0)","('OSD2_ROLL_X', 0.0)","('OSD2_GSPEED_X', 0.0)","('OSD2_HDOP_X', 0.0)","('OSD2_ESCTEMP_Y', 0.0)","('OSD2_BAT2USED_Y', 0.0)","('OSD2_ASPD2_EN', 0.0)","('OSD2_XTRACK_EN', 0.0)","('OSD2_XTRACK_EN', 0.0)","('OSD2_FLTIME_X', 0.0)","('OSD2_FLTIME_X', 0.0)","('OSD2_THROTTLE_Y', 0.0)","('OSD1_BATUSED_Y', 0.0)","('OSD1_BATUSED_Y', 0.0)","('OSD2_BTEMP_X', 0.0)","('OSD2_WIND_Y', 0.0)","('OSD2_BAT_VOLT_Y', 0.0)","('OSD2_HDOP_EN', 0.0)","('OSD2_ASPEED_Y', 0.0)","('OSD1_HDOP_EN', 0.0)","('OSD1_FLTIME_EN', 0.0)","('NTF_BUZZ_ON_LVL', 0.0)","('OSD1_VSPEED_Y', 0.0)","('OSD1_RNGF_EN', 0.0)","('OSD1_CRSSHAIR_X', 0.0)"
1677,"('OSD2_XTRACK_EN', 0.0)","('EK3_VELNE_M_NSE', 0.0)","('EK3_DRAG_BCOEF_X', 0.0)","('OSD1_XTRACK_X', 0.0)","('OSD2_FLTMODE_X', 0.0)","('OSD2_HOME_X', 0.0)","('OSD2_ROLL_Y', 0.0)","('OSD2_GSPEED_Y', 0.0)","('OSD2_HDOP_Y', 0.0)","('OSD2_ESCRPM_EN', 0.0)","('OSD2_ASPD2_EN', 0.0)","('OSD2_ASPD2_X', 0.0)","('OSD2_XTRACK_X', 0.0)","('OSD2_XTRACK_X', 0.0)","('OSD2_FLTIME_Y', 0.0)","('OSD2_FLTIME_Y', 0.0)","('OSD2_COMPASS_EN', 0.0)","('OSD1_SATS_EN', 0.0)","('OSD1_SATS_EN', 0.0)","('OSD2_BTEMP_Y', 0.0)","('OSD2_ASPEED_EN', 0.0)","('OSD2_RSSI_EN', 0.0)","('OSD2_HDOP_X', 0.0)","('OSD2_VSPEED_EN', 0.0)","('OSD1_HDOP_X', 0.0)","('OSD1_FLTIME_X', 0.0)","('NTF_BUZZ_VOLUME', 0.0)","('OSD1_ESCTEMP_EN', 0.0)","('OSD1_RNGF_X', 0.0)","('OSD1_CRSSHAIR_Y', 0.0)"
